2026-08-19 00:43:26.479 INFO [GameServer Start][GameServer.java:283] - 当前心跳HTTP为：http://94.250.249.128:8080/APIServer/serverstate/checkstate?
2026-08-19 00:43:26.485 INFO [GameServer Start][GameServer.java:293] - 设置当前游戏支持人数等级为=5
2026-08-19 00:43:26.828 INFO [GameServer Start][ScriptAbstractManager.java:420] - Build scriptLoader classpath: [/home/Game-Server/GameServer/gameserver/GameServer.jar:/home/Game-Server/GameServer/gameserver/bin/:/home/Game-Server/GameServer/gameserver/lib/slf4j-log4j12-1.7.6.jar:/home/Game-Server/GameServer/gameserver/lib/disruptor-3.3.6.jar:/home/Game-Server/GameServer/gameserver/lib/jackson-annotations-2.11.1.jar:/home/Game-Server/GameServer/gameserver/lib/slf4j-api-1.7.6.jar:/home/Game-Server/GameServer/gameserver/lib/netty-all-4.1.11.Final-sources.jar:/home/Game-Server/GameServer/gameserver/lib/jackson-databind-2.11.1.jar:/home/Game-Server/GameServer/gameserver/lib/log4j-api-2.17.0.jar:/home/Game-Server/GameServer/gameserver/lib/GameCore.jar:/home/Game-Server/GameServer/gameserver/lib/log4j-core-2.17.0.jar:/home/Game-Server/GameServer/gameserver/lib/mybatis-3.2.5.jar:/home/Game-Server/GameServer/gameserver/lib/httpcore-nio-4.4.5.jar:/home/Game-Server/GameServer/gameserver/lib/netty-all-4.1.11.Final.jar:/home/Game-Server/GameServer/gameserver/lib/httpasyncclient-4.1.2.jar:/home/Game-Server/GameServer/gameserver/lib/httpclient-4.5.8.jar:/home/Game-Server/GameServer/gameserver/lib/PushJavaSDK.jar:/home/Game-Server/GameServer/gameserver/lib/httpcore-4.4.4.jar:/home/Game-Server/GameServer/gameserver/lib/commons-lang-2.5.jar:/home/Game-Server/GameServer/gameserver/lib/Message.jar:/home/Game-Server/GameServer/gameserver/lib/GameCfg.jar:/home/Game-Server/GameServer/gameserver/lib/druid-1.0.15.jar:/home/Game-Server/GameServer/gameserver/lib/mysql-connector-java-8.0.27.jar:/home/Game-Server/GameServer/gameserver/lib/jackson-core-2.11.1.jar:/home/Game-Server/GameServer/gameserver/lib/log4j-1.2.17.jar:/home/Game-Server/GameServer/gameserver/lib/commons-codec-1.9.jar:/home/Game-Server/GameServer/gameserver/lib/protobuf-java-2.5.0.jar:/home/Game-Server/GameServer/gameserver/lib/commons-logging-1.0.4.jar:bin]
2026-08-19 00:43:27.412 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 3019, имя: common.Entity.EntityAiScript
2026-08-19 00:43:27.574 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1007, имя: common.copyMap.boss.BossHomeScript
2026-08-19 00:43:27.577 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1020, имя: common.copyMap.boss.BossStateScript
2026-08-19 00:43:27.577 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1025, имя: common.copyMap.boss.GemBossScript
2026-08-19 00:43:27.578 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1030, имя: common.copyMap.boss.NoobBossMapCopyScript
2026-08-19 00:43:27.578 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1006, имя: common.copyMap.boss.OnceBossCopyScript
2026-08-19 00:43:27.579 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1013, имя: common.copyMap.boss.PersonalUnLimitBossScript
2026-08-19 00:43:27.581 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1024, имя: common.copyMap.boss.SuitBossScript
2026-08-19 00:43:27.582 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1003, имя: common.copyMap.boss.WorldBossScript
2026-08-19 00:43:27.583 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 2003, имя: common.copyMap.crosscopy.BravePeakActivityScript
2026-08-19 00:43:27.584 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1023, имя: common.copyMap.crosscopy.EightDiagramsWarCloneScript
2026-08-19 00:43:27.585 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 2004, имя: common.copyMap.crosscopy.GodDevilWarScript
2026-08-19 00:43:27.591 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1019, имя: common.copyMap.crosscopy.NineDaysFoucusedWarCloneScript
2026-08-19 00:43:27.592 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 2005, имя: common.copyMap.crosscopy.WorldBonfireMapScript
2026-08-19 00:43:27.593 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 140, имя: common.copyMap.crossrank.CrossRankScript
2026-08-19 00:43:27.594 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1029, имя: common.copyMap.guild.GuildBaseMapScript
2026-08-19 00:43:27.597 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1027, имя: common.copyMap.guild.GuildBattleMapScript
2026-08-19 00:43:27.599 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1008, имя: common.copyMap.guild.GuildFudScript
2026-08-19 00:43:27.601 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1021, имя: common.copyMap.guild.GuildLastBattleScript
2026-08-19 00:43:27.603 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1028, имя: common.copyMap.guild.GuildTaskMapScript
2026-08-19 00:43:27.605 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1009, имя: common.copyMap.marry.MarryHoneyScript
2026-08-19 00:43:27.607 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1001, имя: common.copyMap.marry.MarryWeddingCopyScript
2026-08-19 00:43:27.609 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1017, имя: common.copyMap.multicopy.EquipCopyScript
2026-08-19 00:43:27.610 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1015, имя: common.copyMap.multicopy.ExpCopyScript
2026-08-19 00:43:27.612 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1018, имя: common.copyMap.multicopy.StrengthenCopyScript
2026-08-19 00:43:27.614 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1005, имя: common.copyMap.plane.PlaneScript
2026-08-19 00:43:27.616 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1014, имя: common.copyMap.singlecopy.FairyLandScript
2026-08-19 00:43:27.617 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1010, имя: common.copyMap.singlecopy.SingleTowerScript
2026-08-19 00:43:27.618 INFO [GameServer Start][ScriptAbstractManager.java:400] - Скрипт ID: 1011, имя: common.copyMap.singlecopy.StarCopyScript
